machine_id,duree_connexion,nombre_requetes,volume_donnees,statut_connexion,intensite_connexion,os_type_Android,os_type_Linux,os_type_MacOS,os_type_Windows
M470,120.77569230733022,135,502.6386324111241,success,67856.21537550175,False,False,False,True
M824,69.03953772621928,194,649.352618206592,success,125974.40793207884,False,True,False,False
M813,114.8742233347703,259,521.8180285565898,success,135150.86939615675,False,False,False,True
M808,140.4381637572863,161,601.759760091329,fail,96883.32137470397,False,False,True,False
M266,127.28850394712047,222,196.4494531268898,success,43611.77859416954,False,False,False,True
M292,136.60341869564317,142,630.9292905694974,fail,89591.95926086864,False,False,False,True
M1491,49.38890404223496,199,502.6386324111241,fail,100025.08784981369,True,False,False,False
M360,104.8799122476058,248,367.5009218117364,fail,91140.22860931064,False,False,True,False
M771,110.59213476820084,221,535.784353954796,success,118408.3422240099,False,True,False,False
M1077,132.24246054838102,228,557.9540819198013,fail,127213.53067771469,False,True,False,False
M425,177.6471139128225,239,295.5915281982921,success,70646.37523939181,False,False,False,True
M593,142.59517218531582,158,348.4659020344719,fail,55057.612521446565,False,False,True,False
M402,171.46860241139828,280,285.9086888199514,fail,80054.4328695864,False,True,False,False
M769,98.76235163360104,215,604.1693757618342,success,129896.41578879436,False,False,True,False
M608,59.810150643821615,164,354.4590278083612,success,58131.28056057124,False,False,False,True
M930,100.17111151973316,321,502.0900731466545,fail,161170.9134800761,False,False,False,True
M645,139.13439021325098,291,566.0572192545683,fail,164722.65080307936,False,False,True,False
M926,162.08676697471998,232,515.3140171369903,success,119552.85197578174,True,False,False,False
M1146,162.11461078603875,196,517.9297039935034,fail,101514.22198272667,False,True,False,False
M295,78.68437889983527,263,480.0066398953544,fail,126241.7462924782,True,False,False,False
M67,92.99262984605164,146,566.9846445435597,fail,82779.75810335972,False,False,False,True
M506,186.5026028890614,138,471.18916100269337,fail,65024.104218371685,True,False,False,False
M1499,95.24208427174378,283,379.30901217033136,success,107344.45044420377,False,True,False,False
M906,74.23813557472491,195,531.1431112276639,success,103572.90668939445,False,False,False,True
M115,102.030161701733,252,555.1531015554048,fail,139898.581591962,False,False,False,True
M937,154.6266631424021,196,427.8446442997172,success,83857.55028274456,False,True,False,False
M779,81.02136005816789,118,532.1047330231669,fail,62788.358496733694,False,False,True,False
M1056,96.52641655513932,315,566.598868324719,success,178478.64352228647,False,False,False,True
M885,97.38672488847158,240,659.8105329330406,fail,158354.52790392973,False,False,True,False
M265,120.77569230733022,283,467.7926619008561,fail,132385.32331794227,True,False,False,False
M712,105.79297862036944,252,323.4009326098927,fail,81497.03501769296,False,False,False,True
M1291,81.79644639211656,218,573.3367743145387,success,124987.41680056944,False,False,False,True
M417,126.02219294277585,211,432.198595022076,fail,91193.90354965803,True,False,False,False
M1321,89.79648790058279,130,647.9823603964801,fail,84237.70685154242,True,False,False,False
M126,79.42663866892622,296,415.46299768585055,success,122977.04731501176,False,True,False,False
M1329,120.77569230733022,232,623.0562651810308,fail,144549.05352199913,True,False,False,False
M259,89.09957544316194,124,365.27261220798175,fail,45293.803913789736,False,False,False,True
M646,110.15887897534488,172,603.3900031315052,success,103783.08053861889,False,False,False,True
M649,150.02866962239557,233,639.0130837163539,success,148890.04850591047,True,False,False,False
M1449,143.321078857516,187,583.8284535204259,fail,109175.92080831964,False,True,False,False
M714,115.07878963602674,238,371.8354498677824,success,88496.83706853222,False,False,False,True
M744,78.46423952941905,160,457.352998708968,fail,73176.47979343488,True,False,False,False
M1111,110.66692924118492,200,494.6707545106344,success,98934.15090212689,True,False,False,False
M459,113.26096571202508,73,502.6386324111241,fail,36692.62016601206,False,True,False,False
M937,69.43566380201636,230,502.6386324111241,success,115606.88545455853,False,True,False,False
M512,148.3364332833554,208,736.7020902046582,success,153234.03476256892,True,False,False,False
M153,156.5741154468735,76,376.5755536826616,fail,28619.742079882282,False,True,False,False
M1359,162.22731932537727,325,556.3991782622634,fail,180829.7329352356,False,False,False,True
M367,97.44166645488431,258,400.4156756416569,fail,103307.24431554748,False,False,False,True
M1175,79.04211591353781,182,433.5945682467869,fail,78914.2114209152,False,False,False,True
M1129,148.98142991482638,195,531.0495012339425,success,103554.65274061878,False,True,False,False
M464,144.1670082302427,236,502.6386324111241,success,118622.71724902529,False,False,False,True
M831,150.2871208587983,259,742.0075849928063,fail,192179.96451313683,False,True,False,False
M826,129.4956714231718,243,147.98296278471202,success,35959.85995668502,False,False,False,True
M794,120.77569230733022,207,502.6386324111241,fail,104046.19690910268,False,False,False,True
M1436,130.2164614419641,191,586.8285750518713,fail,112084.25783490742,False,False,True,False
M641,159.39308627894025,225,502.6386324111241,fail,113093.69229250292,False,False,False,True
M9,120.77569230733022,201,316.6690607926562,fail,63650.48121932389,False,False,False,True
M420,134.9148360400775,222,391.2442416902524,fail,86856.22165523603,False,True,False,False
M1170,136.69621412020487,173,568.4156071645152,success,98335.90003946114,True,False,False,False
M707,94.90550046921364,126,418.7861904358328,success,52767.05999491493,True,False,False,False
M35,120.77569230733022,202,440.9324728392981,success,89068.35951353822,False,False,False,True
M1259,113.29135365629212,209,164.54532914636803,fail,34389.97379159092,False,False,False,True
M548,171.40633265324783,208,359.9227088984758,fail,74863.92345088295,False,False,True,False
M1174,120.77569230733022,307,475.6683870176028,success,146030.19481440407,True,False,False,False
M1345,56.05088808441068,224,267.5204938107936,fail,59924.590613617765,False,True,False,False
M1263,167.70818119870574,127,502.6386324111241,fail,63835.10631621276,False,False,False,True
M1035,108.67263442497676,195,366.1556563739549,success,71400.35299292121,False,True,False,False
M977,86.53491777695477,353,355.2475835583365,fail,125402.39699609278,False,False,False,True
M1247,130.50405018336664,292,275.48825271318844,fail,80442.56979225103,False,False,False,True
M752,92.074885882478,292,205.42090049653703,fail,59982.90294498881,False,False,False,True
M1122,85.9304111712307,96,502.6386324111241,fail,48253.308711467915,True,False,False,False
M248,130.01462980008137,229,460.1140106369883,success,105366.10843587032,True,False,False,False
M1078,101.85875200063089,133,630.8563581126555,success,83903.89562898318,False,False,True,False
M1072,138.88797780585026,167,550.4575990551593,fail,91926.41904221161,False,False,True,False
M286,115.4835230559752,149,389.5885772666153,success,58048.698012725676,False,False,False,True
M248,148.98884298122744,118,611.2312907581587,fail,72125.29230946273,False,False,False,True
M544,133.50289119492717,133,480.47253305697626,fail,63902.846896577845,False,False,False,True
M636,147.1091889133707,146,290.23855631865126,fail,42374.82922252308,False,False,False,True
M1010,173.93768869051104,156,502.6386324111241,fail,78411.62665613536,False,True,False,False
M1361,95.57581836071162,124,474.9035543611047,fail,58888.04074077698,False,False,True,False
M1177,130.483543783381,191,577.643129760269,fail,110329.83778421137,False,True,False,False
M1002,137.0703967325924,156,410.0023663135278,fail,63960.369144910335,False,True,False,False
M1468,117.967379176121,225,574.5265727107293,success,129268.47885991409,True,False,False,False
M356,120.77569230733022,287,340.9474870374433,fail,97851.92877974623,False,True,False,False
M251,117.98964730841782,192,604.8276830286853,fail,116126.91514150758,False,False,True,False
M1066,165.0207294179276,148,536.8712853372122,fail,79456.9502299074,False,False,True,False
M817,90.51994897232998,164,401.5276142882206,success,65850.52874326818,True,False,False,False
M652,64.32949599290296,314,512.7306714712195,success,160997.43084196292,False,False,True,False
M1004,85.8340897551079,224,594.9119144764743,fail,133260.26884273023,False,True,False,False
M909,99.86317874999656,224,293.40894456533755,success,65723.60358263561,False,False,True,False
M187,101.04669516955887,264,610.4347253576482,success,161154.76749441912,False,False,False,True
M1488,65.7228924893364,149,327.72399528169683,success,48830.87529697283,False,False,True,False
M267,156.50431493569567,35,390.2718853735424,fail,13659.515988073983,True,False,False,False
M441,55.90140850127756,249,445.2471208473408,fail,110866.53309098785,False,True,False,False
M1282,75.01473236307008,174,531.2227554211795,success,92432.75944328523,False,False,False,True
M850,116.70940634616085,127,701.7123162348652,success,89117.46416182788,False,False,True,False
M581,88.06500635998896,206,503.96186068377847,fail,103816.14330085837,False,False,False,True
M410,63.96300142416776,198,794.8299118976306,fail,157376.32255573085,False,False,True,False
M1196,152.528515921275,135,475.8396061093406,fail,64238.34682476098,False,True,False,False
M920,172.57768761821302,237,416.6952232227429,fail,98756.76790379007,True,False,False,False
M135,120.77569230733022,224,697.2474922664084,success,156183.43826767546,True,False,False,False
M168,84.50849223466162,190,431.11722659763205,success,81912.27305355009,False,False,False,True
M1296,94.56754023195124,130,593.6339551784149,fail,77172.41417319395,False,False,True,False
M88,183.46942318425715,191,354.5070960896485,success,67710.85535312285,False,True,False,False
M1435,122.0238322219468,152,468.4967847143882,fail,71211.511276587,False,False,False,True
M230,151.07455446356312,202,255.1750876265146,success,51545.36770055595,True,False,False,False
M233,83.61266049436139,84,487.507406255851,success,40950.622125491485,False,False,False,True
M1059,120.77569230733022,299,537.7148543888144,success,160776.7414622555,False,True,False,False
M457,99.79532466409694,194,490.2494330054458,fail,95108.39000305648,True,False,False,False
M965,105.97958236181891,250,398.219352765736,fail,99554.838191434,False,True,False,False
M526,126.4150617574428,68,468.4748595896712,fail,31856.29045209764,False,True,False,False
M669,119.8704326420142,184,502.6386324111241,success,92485.50836364683,False,False,False,True
M377,73.91010173589882,173,337.6831214726018,success,58419.18001476011,False,False,True,False
M265,80.86320182160873,203,438.0870390487421,success,88931.66892689465,True,False,False,False
M636,161.23984655990108,218,282.289362276824,fail,61539.080976347635,False,False,True,False
M1119,128.62218061246978,198,579.0148748082148,fail,114644.94521202653,False,False,False,True
M1459,100.45836339870507,222,326.22158240313667,success,72421.19129349633,False,False,True,False
M1319,120.77569230733022,183,315.0165540530608,success,57648.02939171013,False,False,False,True
M436,130.4186495916098,146,577.058172946779,success,84250.49325022973,True,False,False,False
M872,86.97419219672572,194,530.526053810014,success,102922.05443914271,False,False,True,False
M45,95.79878923729363,199,360.4177511567784,fail,71723.13248019891,False,True,False,False
M695,91.5226498654738,267,449.51610071303946,success,120020.79889038154,True,False,False,False
M837,156.41067404551768,89,534.4804416567149,success,47568.759307447624,True,False,False,False
M351,131.20473903402487,163,548.4670104710628,success,89400.12270678325,False,True,False,False
M14,184.45051970869144,216,464.4667947816469,success,100324.82767283573,False,False,False,True
M1042,152.7472489253275,140,496.8920304268004,success,69564.88425975206,False,False,False,True
M672,56.9915603414405,141,581.7837713141193,fail,82031.51175529083,False,True,False,False
M478,83.65609328080197,120,662.1745077635624,fail,79460.94093162748,False,False,False,True
M1264,101.90710183602825,199,597.7497678228428,success,118952.20379674573,True,False,False,False
M1365,132.16044066701187,346,639.0414435295841,success,221108.3394612361,False,False,True,False
M134,87.19495449168346,212,796.6415605821779,success,168888.0108434217,True,False,False,False
M231,63.09429120258748,173,492.1132934909015,success,85135.59977392596,False,False,True,False
M20,72.73755493158687,143,546.2152015359579,success,78108.77381964198,False,False,False,True
M579,107.29858523465133,200,518.1393289167005,fail,103627.8657833401,False,True,False,False
M821,126.30040725373622,270,568.1535143430804,fail,153401.4488726317,False,False,False,True
M39,122.9619526418317,207,413.3060429179385,fail,85554.35088401327,False,False,True,False
M857,110.52952737878284,189,386.69590179590506,success,73085.52543942606,False,True,False,False
M846,166.58338693334414,243,549.9045061835769,success,133626.7950026092,False,False,False,True
M1474,115.00618572362502,111,242.92127491398213,success,26964.261515452017,False,False,True,False
M139,166.96439056987157,162,268.52588481687485,fail,43501.193340333724,False,False,True,False
M1284,108.2398874572962,233,363.95553269393406,fail,84801.63911768663,False,False,False,True
M1357,135.8962994862825,38,430.4728325517272,fail,16357.967636965634,False,True,False,False
M34,113.40423557660792,101,476.51253051845725,fail,48127.76558236418,True,False,False,False
M194,129.10642357050006,177,322.9446226998905,fail,57161.198217880614,False,True,False,False
M265,129.18687508332476,134,248.7907667708691,fail,33337.962747296464,False,True,False,False
M127,171.73170226212926,182,799.9902820027476,fail,145598.23132450006,False,False,False,True
M272,90.20273838717628,299,550.3100023444865,success,164542.69070100147,False,True,False,False
M1188,120.77569230733022,130,327.137333925809,fail,42527.85341035517,False,True,False,False
M1216,95.73176968263176,202,352.6408884410178,success,71233.4594650856,True,False,False,False
M284,149.1468383107412,171,311.9485909705264,fail,53343.20905596002,True,False,False,False
M399,149.9919581327358,169,421.5886172791453,fail,71248.47632017556,True,False,False,False
M1003,143.11261295755892,108,469.9908478217497,fail,50759.011564748966,False,True,False,False
M366,120.6713477608635,128,417.1762757880936,success,53398.56330087598,False,False,True,False
M451,101.60697669481088,219,712.6120493506403,fail,156062.03880779023,False,False,False,True
M216,144.81218751726863,326,260.4580349825391,fail,84909.31940430775,False,False,True,False
M678,95.36601267144336,252,615.9220180377349,fail,155212.3485455092,False,False,False,True
M698,212.03808173231533,90,446.79140358178,fail,40211.2263223602,False,False,False,True
M879,159.91381730866595,202,490.8759401812864,success,99156.93991661986,False,False,False,True
M1110,135.5558753848751,101,582.3035359614962,fail,58812.65713211112,False,False,True,False
M59,144.2023404579589,104,565.1965933754109,success,58780.44571104273,True,False,False,False
M967,148.08890033760457,248,584.1515993490962,fail,144869.59663857584,False,False,True,False
M759,182.6242826785405,217,689.1266780574313,fail,149540.48913846258,False,True,False,False
M1032,106.96570786586696,150,397.9330220778741,success,59689.953311681114,False,False,True,False
M1347,192.60169187680256,128,414.1840050430663,fail,53015.552645512485,True,False,False,False
M775,119.64885888528347,270,520.3691203580328,success,140499.66249666884,False,False,False,True
M828,101.44439346147568,209,492.0851271124777,success,102845.79156650785,True,False,False,False
M941,158.18666154237263,295,526.715701113508,fail,155381.13182848485,False,False,True,False
M615,120.77569230733022,220,664.7167287212529,success,146237.68031867564,False,True,False,False
M636,176.08162995808132,220,636.9117468842032,success,140120.58431452472,True,False,False,False
M13,110.56852217183452,169,609.8376139913146,success,103062.55676453217,False,True,False,False
M599,149.8625602395801,283,477.8669795423549,success,135236.35521048645,False,False,False,True
M72,118.10986872419237,180,687.6968357752511,success,123785.43043954519,False,False,True,False
M955,82.9115714624588,224,574.5641869570873,fail,128702.37787838755,False,False,False,True
M955,172.9481278240934,230,459.2345260080058,fail,105623.94098184133,False,True,False,False
M1018,129.86746623098412,182,551.335120757632,success,100342.99197788903,False,False,False,True
M1451,102.40911276323058,242,588.3414597425127,fail,142378.63325768808,False,True,False,False
M242,107.70843291379096,72,506.463509921031,fail,36465.37271431423,False,False,True,False
M937,184.3605584687553,220,667.7585875249492,fail,146906.88925548884,False,False,False,True
M898,188.7950664206664,63,518.8356326550243,fail,32686.64485726653,False,False,False,True
M916,80.01985512658852,197,347.13428464360595,success,68385.45407479037,False,False,False,True
M317,126.1567470584432,204,502.6386324111241,success,102538.28101186932,False,False,False,True
M4,166.761198165969,209,564.7944666985985,fail,118042.04354000709,False,False,True,False
M1311,97.23417568062646,241,492.8497883846374,success,118776.79900069762,False,True,False,False
M1142,114.25487663792644,77,676.5274552275272,success,52092.614052519595,False,False,True,False
M432,122.69743830208466,358,502.6386324111241,fail,179944.6304031824,True,False,False,False
M168,139.97928672867633,266,625.3222863309967,fail,166335.7281640451,False,False,False,True
M1215,149.37788772508978,229,572.5151267661781,fail,131105.9640294548,True,False,False,False
M1205,88.73209722771958,247,321.7716416804129,success,79477.59549506199,True,False,False,False
M751,164.66363332883736,210,329.97582523865754,success,69294.92330011808,False,True,False,False
M631,120.77569230733022,209,358.9442682851616,fail,75019.35207159878,False,True,False,False
M456,120.77569230733022,141,688.7566677811483,fail,97114.69015714191,True,False,False,False
M1008,90.3033491997308,200,544.5271642627846,success,108905.43285255691,True,False,False,False
M719,111.3624869667389,290,428.927589690096,fail,124389.00101012785,False,False,False,True
M1231,77.64742811708973,310,569.713896043741,success,176611.3077735597,True,False,False,False
M530,133.55450532545606,220,270.7316025834711,fail,59560.952568363646,False,False,False,True
M1177,188.2568511281952,98,464.7674532140356,fail,45547.21041497549,False,True,False,False
M139,48.95582719411216,152,329.5259842910157,success,50087.949612234384,False,False,True,False
M193,78.63306375411065,292,427.6450102574331,fail,124872.34299517047,True,False,False,False
M766,138.89301012784793,256,336.0327732151687,fail,86024.38994308318,False,False,False,True
M684,77.85605187241853,53,497.4540993674264,success,26365.0672664736,False,True,False,False
M218,99.05695550195752,218,540.9580710414177,success,117928.85948702907,False,False,False,True
M1150,134.12298208368912,152,531.4997973007053,success,80787.9691897072,True,False,False,False
M553,135.7502637134446,130,662.7231042402733,success,86154.00355123552,True,False,False,False
M785,122.92041752058964,121,721.9842924767579,fail,87360.0993896877,False,True,False,False
M887,76.6376101241539,168,496.6854216226457,success,83443.15083260449,True,False,False,False
M1387,65.96810371632775,64,447.4191693423871,success,28634.826837912773,False,False,False,True
M783,143.6534396229964,192,454.2251937028904,success,87211.23719095495,True,False,False,False
M1353,78.22371752276584,133,621.7058643864275,fail,82686.87996339485,True,False,False,False
M1013,126.65783051795792,137,495.17138415934943,success,67838.47962983086,True,False,False,False
M515,62.99092034499911,154,280.2822944179775,fail,43163.47334036853,True,False,False,False
M1136,149.74685273616228,219,410.9496530392462,success,89997.97401559491,False,False,False,True
M616,147.71919139232307,170,534.5366454323412,success,90871.22972349799,False,True,False,False
M632,126.8097958124293,164,471.63263882630855,success,77347.7527675146,False,False,False,True
M1159,90.4093305531848,123,421.3403212724565,fail,51824.85951651215,False,False,False,True
M568,113.12954132835776,156,320.4292607083938,fail,49986.964670509435,False,False,False,True
M34,103.17629079286428,215,263.50395199715865,fail,56653.34967938911,False,True,False,False
M383,135.05044979938415,139,717.4944566516125,success,99731.72947457414,False,True,False,False
M405,84.55342928811139,241,502.6386324111241,fail,121135.91041108091,False,False,True,False
M1391,86.70884970884092,132,410.3911562828365,success,54171.63262933442,False,False,True,False
M324,109.02227803267054,124,562.8657534849523,fail,69795.35343213408,False,True,False,False
M458,122.71147045061603,80,757.2045076085058,fail,60576.360608680465,True,False,False,False
M1132,184.69295435802533,169,491.4897435547865,success,83061.76666075892,False,False,False,True
M1486,204.96544144969616,99,577.5911475724752,fail,57181.523609675045,False,False,False,True
M1106,145.297626441782,183,502.6386324111241,success,91982.86973123571,False,False,True,False
M548,176.23243791339365,188,464.1727793285449,fail,87264.48251376644,False,False,False,True
M642,139.16247967036296,142,479.0699921793516,fail,68027.93888946793,False,False,True,False
M1138,35.88460037318612,177,632.477640589799,success,111948.54238439442,False,False,False,True
M865,148.5105117333536,324,493.41929205123074,success,159867.85062459877,False,True,False,False
M75,184.2304761812321,99,486.88415697646656,fail,48201.53154067019,False,False,True,False
M521,138.91887984773405,250,484.9913031376429,success,121247.82578441073,True,False,False,False
M1363,134.6277358624887,267,502.6386324111241,success,134204.51485377015,False,True,False,False
M740,160.20681756433956,148,570.196478829771,fail,84389.0788668061,True,False,False,False
M1127,59.48090570666521,85,311.3320324423439,fail,26463.222757599233,False,False,False,True
M636,93.66079278074064,197,429.4767983579982,fail,84606.92927652564,False,True,False,False
M84,99.13707043480738,165,502.6386324111241,success,82935.37434783547,True,False,False,False
M530,96.26168590714312,210,463.8170290112701,success,97401.57609236673,False,False,False,True
M1029,21.75128260947885,120,404.48301698827765,fail,48537.962038593316,False,True,False,False
M91,56.25375109126067,332,678.0689108202037,success,225118.8783923076,False,False,True,False
M360,75.01987167854277,288,434.0014634949615,success,124992.42148654892,False,False,True,False
M1021,156.91686327948594,256,716.6073970795164,fail,183451.4936523562,False,False,True,False
M1095,78.19727406299471,220,277.45021794705985,fail,61039.04794835317,False,True,False,False
M78,120.77569230733022,271,533.7478373569566,fail,144645.66392373524,False,True,False,False
M1463,87.7539477099817,260,518.4372604965674,success,134793.68772910754,False,True,False,False
M52,150.17296718254195,171,337.8311179284263,fail,57769.121165760895,False,True,False,False
M1301,56.26808760141057,295,457.2674578608119,success,134893.9000689395,True,False,False,False
M750,79.41125839939036,259,394.0219487226941,fail,102051.68471917778,False,False,False,True
M564,65.91898468681815,240,713.8706818879041,success,171328.963653097,False,True,False,False
M1036,167.08742431837186,212,576.9296071786223,fail,122309.07672186792,True,False,False,False
M879,120.77569230733022,263,621.3036189236321,success,163402.85177691525,False,True,False,False
M228,83.67236741634063,140,702.0198647448877,success,98282.78106428428,True,False,False,False
M962,72.6626782565537,225,403.2484615533255,fail,90730.90384949824,False,True,False,False
M1469,120.77569230733022,239,570.0963323046566,fail,136253.0234208129,False,True,False,False
M425,145.37260124965434,103,520.2564286577883,success,53586.4121517522,True,False,False,False
M1078,89.54642408717618,129,352.5970069600892,fail,45485.0138978515,False,True,False,False
M772,75.09459357922182,223,474.7389272076266,success,105866.78076730073,False,False,True,False
M391,120.77569230733022,87,694.4726430106798,success,60419.119941929144,True,False,False,False
M727,51.15240454493632,128,502.6386324111241,success,64337.744948623884,False,False,True,False
M510,125.7696698613396,250,515.9498486872426,fail,128987.46217181065,True,False,False,False
M504,141.8141258386159,43,255.58503610768747,fail,10990.156552630562,True,False,False,False
M55,129.0587834266537,175,503.65467473378106,success,88139.56807841168,True,False,False,False
M380,128.18723488039433,181,418.3298718757123,fail,75717.70680950393,True,False,False,False
M339,116.48596594939876,167,485.3890477301365,fail,81059.9709709328,False,False,False,True
M540,61.31732097350942,253,454.0459763055797,success,114873.63200531167,True,False,False,False
M1421,163.2660922336164,191,512.2151217427228,success,97833.08825286005,True,False,False,False
M144,139.51689082911838,182,348.8947192733684,fail,63498.83890775305,False,True,False,False
M1413,122.881151738536,63,642.0963925194767,fail,40452.072728727035,True,False,False,False
M514,165.8818798443054,129,672.1721678225693,fail,86710.20964911145,False,False,True,False
M10,113.39003603097918,235,461.4698823412924,success,108445.42235020372,False,True,False,False
M8,109.97652156980072,197,530.3999402833501,success,104488.78823581997,False,True,False,False
M782,155.79590863322974,217,475.662985617099,success,103218.86787891049,False,False,True,False
M965,88.95212531415063,226,637.2217845953364,success,144012.12331854604,True,False,False,False
M1005,94.45126680356395,298,400.4018574995147,fail,119319.75353485538,False,False,False,True
M829,45.647256830217685,173,284.5562320674235,success,49228.22814766426,False,False,False,True
M717,64.50339474221303,205,259.0096965610005,success,53096.9877950051,True,False,False,False
M723,71.94560494532227,177,770.9477708126258,fail,136457.75543383477,False,False,True,False
M1387,38.659876400190655,215,352.54757253545654,fail,75797.72809512315,False,True,False,False
M1286,121.2869227155302,172,424.4938504552159,success,73012.94227829714,True,False,False,False
M494,68.88189817152045,206,733.4841275505461,fail,151097.7302754125,False,False,False,True
M956,137.48452551396002,204,502.6386324111241,success,102538.28101186932,False,True,False,False
M18,96.087822266473,140,397.9983164585882,success,55719.76430420235,True,False,False,False
M323,107.4146633680646,158,566.3629612645059,fail,89485.34787979192,False,True,False,False
M245,125.22520693190611,189,548.1293079555503,success,103596.439203599,False,False,False,True
M563,111.17856549838868,68,669.0587101231212,fail,45495.99228837224,True,False,False,False
M1182,120.77569230733022,181,502.6386324111241,fail,90977.59246641347,True,False,False,False
M138,43.02601715118888,104,580.5996590262175,success,60382.36453872662,False,True,False,False
M1107,120.77569230733022,212,378.7310004263189,fail,80290.9720903796,False,True,False,False
M911,148.0532673626638,144,411.017634752375,success,59186.539404341995,False,False,False,True
M267,125.39109077106008,208,552.4146463328241,success,114902.24643722741,False,True,False,False
M160,139.3058501529612,216,493.7225489126423,fail,106644.07056513074,True,False,False,False
M275,165.51716067920202,281,481.4991754331482,fail,135301.26829671464,False,True,False,False
M1318,225.2623322047946,151,396.0490633777739,fail,59803.40857004386,False,True,False,False
M759,123.6461269719802,162,674.2211673445632,fail,109223.82910981924,False,False,False,True
M986,209.01907022708787,259,592.1984864341933,success,153379.40798645606,False,True,False,False
M995,113.73017114527671,119,563.6986007747096,success,67080.13349219043,False,False,True,False
M142,106.79057213204956,144,466.13264686191536,fail,67123.1011481158,True,False,False,False
M385,145.0437360094212,80,199.55421370254425,fail,15964.33709620354,False,True,False,False
M1162,108.722321434689,232,463.4137258122182,fail,107511.98438843462,False,True,False,False
M1175,120.77569230733022,324,407.53427753619945,success,132041.10592172862,False,False,False,True
M565,154.4699152943836,222,502.6386324111241,success,111585.77639526955,False,False,False,True
M238,100.00987803734598,190,329.3009492987275,fail,62567.18036675823,False,True,False,False
M429,127.71365098512304,252,604.1502953982045,success,152245.87444034754,False,True,False,False
M1266,162.13753593729416,187,359.4551002386447,fail,67218.10374462657,False,True,False,False
M1295,78.5191332519954,155,359.4412377295469,success,55713.39184807977,False,False,False,True
M718,180.26202925070427,175,583.2126708425677,success,102062.21739744935,True,False,False,False
M1125,59.00353324788036,223,548.4953630990224,success,122314.46597108198,False,True,False,False
M1472,147.98114130515452,232,569.6904504951813,success,132168.18451488204,False,False,False,True
M285,135.27353347739842,190,514.4708893778305,fail,97749.4689817878,False,False,False,True
M43,114.42236358966476,220,462.8141587715284,fail,101819.11492973626,False,False,True,False
M1158,76.68395581007019,274,689.2293504147174,fail,188848.84201363256,False,False,True,False
M47,53.3925791706184,135,389.6473208277757,success,52602.38831174972,False,False,False,True
M1336,129.95012849418472,79,459.3828391932029,success,36291.24429626303,False,True,False,False
M98,187.60457426786388,231,373.80146609247737,fail,86348.13866736228,False,False,True,False
M215,126.8330072400436,289,391.89936662328057,success,113258.91695412809,False,False,True,False
M1406,137.02515608788065,156,484.5120671131501,success,75583.88246965142,False,False,True,False
M278,25.82341335104826,170,415.77780292761145,fail,70682.22649769395,False,False,False,True
M1238,65.01333556722724,179,156.37333005717926,fail,27990.82608023509,False,True,False,False
M140,83.8187756029473,292,586.217796163746,fail,171175.59647981383,False,False,False,True
M111,80.46173618425696,131,430.4033678850614,fail,56382.841192943044,False,True,False,False
M352,93.30136711391904,257,555.6948582512823,success,142813.57857057956,False,True,False,False
M769,41.42458571030704,217,515.9592128225169,success,111963.14918248616,True,False,False,False
M189,76.84842848959813,255,515.4594309430695,success,131442.15489048272,False,True,False,False
M704,121.38902233642744,206,458.3392973559705,success,94417.89525532992,True,False,False,False
M582,102.5730378446744,66,394.65978921323006,success,26047.546088073184,False,True,False,False
M539,77.82061897838831,213,141.22584960860286,success,30081.105966632407,False,False,False,True
M34,153.51877122346323,133,548.3628883468525,success,72932.26415013138,False,False,False,True
M1281,108.1451132969159,137,797.7406433799126,success,109290.46814304803,True,False,False,False
M386,80.61757949759303,158,533.4312212999839,success,84282.13296539745,True,False,False,False
M684,128.74114304481316,167,624.7128447570975,fail,104327.04507443529,True,False,False,False
M309,171.51388963960665,247,588.5667559035105,success,145375.9887081671,False,False,True,False
M622,147.47073013366256,241,403.3358664851459,success,97203.94382292016,True,False,False,False
M662,99.03278066016614,194,450.4904500748346,fail,87395.14731451792,True,False,False,False
M1299,134.91303596756114,208,619.8586427930084,success,128930.59770094574,False,False,False,True
M898,120.77569230733022,158,308.8991983793384,fail,48806.073343935466,False,True,False,False
M627,107.8066411779097,175,372.123722084384,fail,65121.651364767196,True,False,False,False
M1356,194.7060483518248,212,378.0272371708308,success,80141.77428021612,False,True,False,False
M1007,119.15173921908966,105,351.7509067428865,success,36933.845208003084,False,False,False,True
M290,122.58640128651524,218,470.5895600258372,fail,102588.52408563251,False,False,False,True
M609,126.19919549819028,197,457.7587543407992,fail,90178.47460513744,False,True,False,False
M804,125.35516263261518,220,586.706500436471,success,129075.43009602361,False,False,False,True
M355,66.2182054778258,223,460.98293449204135,success,102799.19439172522,False,False,True,False
M1217,104.64293781113732,165,535.7773553180056,success,88403.26362747092,False,True,False,False
M1059,120.77569230733022,177,691.3187139810464,fail,122363.41237464521,True,False,False,False
M48,154.57674096432265,252,379.36019661198793,fail,95598.76954622095,False,True,False,False
M695,130.38349031897738,279,502.6386324111241,success,140236.17844270362,False,False,True,False
M90,88.28278347520953,168,540.5551689637203,success,90813.26838590502,False,False,True,False
M859,120.77569230733022,171,233.4829843610044,fail,39925.590325731755,True,False,False,False
M753,88.65776835162681,253,438.956022176529,success,111055.87361066185,True,False,False,False
M1324,120.77569230733022,201,418.2538061650922,fail,84069.01503918353,False,False,True,False
M1018,105.10330755346304,279,330.5058782112407,success,92211.14002093616,False,True,False,False
